il;ilçe;semt_bucak_belde;Mahalle;PK
SIRNAK;BEYTUSSEBAP;BEYTUSSEBAP;PINARBASI MAH;73800
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;AKARSU KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;AKCAYOL KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;ASAGIDERE KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;AYVALIK KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;BASARAN KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;BESAGAC KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;BOGAZOREN KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;BOLAGAC KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;BOLUCEK KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;CEVIZAGACI KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;CIGLICA KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;DAGALTI KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;DOGANYOL KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;GOKCE KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;GUNEYYAKA KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;GUNYUZU KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;ILICAK KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;KOYUNOBA KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;MUTLUCA KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;OKUL MAH (MEZRA KOYU);73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;ORTALI KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;OYMAKAYA KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;PIRINCLI KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;SOGUTCE KOYU;73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;TASKIRAN MAH (MEZRA KOYU);73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;TIMUR MAH (MEZRA KOYU);73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;TOPTEPE MAH (TOPTEPE KOYU);73802
SIRNAK;BEYTUSSEBAP;MERKEZKOYLER;YESILOZ KOYU;73802
SIRNAK;CIZRE;CIZRE;ALI BEY MAH;73200
SIRNAK;CIZRE;CIZRE;CIZRE OSB MAH;73200
SIRNAK;CIZRE;CIZRE;CUDI MAH;73200
SIRNAK;CIZRE;CIZRE;DAG KAPI MAH;73200
SIRNAK;CIZRE;CIZRE;DICLE MAH;73200
SIRNAK;CIZRE;CIZRE;KALE MAH;73200
SIRNAK;CIZRE;CIZRE;KONAK MAH;73200
SIRNAK;CIZRE;CIZRE;NUR MAH;73200
SIRNAK;CIZRE;CIZRE;SUR MAH;73200
SIRNAK;CIZRE;CIZRE;SAH MAH;73200
SIRNAK;CIZRE;CIZRE;YAFES MAH;73200
SIRNAK;CIZRE;MERKEZKOYLER;ASAGICESME MAH (ASAGICESME KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;ASAGIKONAK KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;BAGLARBASI KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;BOZALAN KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;CAGIL MERKEZ MAH (CAGIL KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;CATAL KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;CAVUS KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;DIRSEKLI KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;DUZOVA KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;ERDEM KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;GIRIKOVA MAH (BOZALAN KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;GUCLU KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;GURSU KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;HAVUZLU KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;INCI MAH (BOZALAN KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;ISAGA MAH (DIRSEKLI KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;KATRAN KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KAYA KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KEBELI KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KERUH KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KIRIS MAH (BOZALAN KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;KOCAPINAR KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KOCTEPE KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KOLGEZER MAH (GUCLU KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;KONUTLAR MAH (DIRSEKLI KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;KORUCU KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;KURTULUS MERKEZ MAH (KURTULUS KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;KUSTEPE KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;MIRHASEN MAH (CATAL KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;ORENCIK MAH (KORUCU KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;RESMIL MAH (KAYA KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;SEYRANTEPE MAH (BOZALAN KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;SIYAHTEPE MAH (KORUCU KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;SULAK KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;SABANI MAH (KOCTEPE KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;TASHOYUK KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;TEPEONU KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;UGUR KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;ULAS KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;VARLIK KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;YAKACIK KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;YAKACIK MAH (YAKACIK KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;YALINTEPE KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;YESILYURT KOYU;73202
SIRNAK;CIZRE;MERKEZKOYLER;YUKARICESME MEZRASI MAH (YESILYURT KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;YUKARIKONAK MAH (BOZALAN KOYU);73202
SIRNAK;CIZRE;MERKEZKOYLER;ZURAN MAH (DIRSEKLI KOYU);73202
SIRNAK;GUCLUKONAK;FINDIK;BAHCELIEVLER MAH (FINDIK BELDESI);73710
SIRNAK;GUCLUKONAK;FINDIK;CUMHURIYET MAH (FINDIK BELDESI);73710
SIRNAK;GUCLUKONAK;FINDIK;GUMUSYAZI MAH (FINDIK BELDESI);73710
SIRNAK;GUCLUKONAK;FINDIK;KARSIYAKA MAH (FINDIK BELDESI);73710
SIRNAK;GUCLUKONAK;GUCLUKONAK;BAGLAR MAH;73700
SIRNAK;GUCLUKONAK;GUCLUKONAK;YENI MAH;73700
SIRNAK;GUCLUKONAK;MERKEZKOYLER;AGACYURDU KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;AKCAKUSAK KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;AKDIZGIN KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;BOYUNCUK KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;BULMUSLAR KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;CETINKAYA KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;CEVRIMLI KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;COBANKAZANI KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;DAGYELI KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;DAMLABASI KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;DAMLARCA KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;DEMIRBOGAZ KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;DUGUNYURDU KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;KOCTEPE KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;KOCYURDU MAH (KOCTEPE KOYU);73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;ORMANICI MAH (ORMANICI KOYU);73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;SAGKOL KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;SOGUCAK MAH (COBANKAZANI KOYU);73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;TASKONAK KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;YAGIZOYMAK KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;YAGMURKUYUSU KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;YATAGANKAYA KOYU;73702
SIRNAK;GUCLUKONAK;MERKEZKOYLER;YENIMAH. (DAGYELI KOYU);73702
SIRNAK;IDIL;IDIL;ASAGI MAH;73300
SIRNAK;IDIL;IDIL;ATAKENT MAH;73300
SIRNAK;IDIL;IDIL;TURGUT OZAL MAH;73300
SIRNAK;IDIL;IDIL;YENI MAH;73300
SIRNAK;IDIL;IDIL;YUKARI MAH;73300
SIRNAK;IDIL;KARALAR;SAMIL MAH (KARALAR BELDESI);73310
SIRNAK;IDIL;KARALAR;TEMEL MAH (KARALAR BELDESI);73310
SIRNAK;IDIL;MERKEZKOYLER;ACMA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;AGACLI MAH (CUKURLU KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;AKDAG KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;AKKOYUNLU KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;AKSOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ALAKAMIS KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ALATAS MAH (GUZELOVA KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;BABET MAH (ALAKAMIS KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;BASAKKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;BEREKETLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;BOZBURUN KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;BOZKIR KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;CAMILI MAH (YUVALI KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;CALKETEHTI MAH (CUKURLU KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;CAYIRLI MAH (DURUKOY KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;CIGIR KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;CINARLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;CUKURLU KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;DERA MAH (TOPRAKLI KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;DIRSEKLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;DOGANCIK MAH (YAVSAN KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;DUMANLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;DURUKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ELCANI MAH (SULAK KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;GEDIK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;GIRBARAZ MAH (OZBEK KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;GULTEPE MAH (CIGIR KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;GUZELOVA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;HABERLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;HENDEKKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ISIK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KASIKCI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KAYALI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KAYI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KENTLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KIRCA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KOZLUCA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KOSKLU MAH (OYMAK KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;KOYCEGIZ KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KURTULUS KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;KUYULU KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;MAGARAKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OCAKLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OKCU KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ORTACA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ORTAKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OYALI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OYMAK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OGUNDUK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OZBEK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;OZEN KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;PECENEK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;PINARBASI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;SARIKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;SULAK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;SEKER MAH (KOYCEGIZ KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;TEKEKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;TELZIP MAH (UGRAK KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;TEPECIK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;TEPEKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;TEPELI MAH (KUYULU KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;TOKLU KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;TOPRAKLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;UCARLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;UGRAK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ULAK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;UCOK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;VARIMLI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YAGMURCA KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YALAZ KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YARBASI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YAVSAN KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YAYALAR KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YAZMAN KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YENI KOY MAH (CIGIR KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;YESILCE MAH (KOZLUCA KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;YOKUSLU MAH (KENTLI KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;YOLACAN KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YORUK KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YUKARI AKSOY MAH (AKSOY KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;YUKARI YAVSAN MAH (YAVSAN KOYU);73302
SIRNAK;IDIL;MERKEZKOYLER;YUVALI KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;YUKSEKKOY KOYU;73302
SIRNAK;IDIL;MERKEZKOYLER;ZIRINCAN MAH (KURTULUS KOYU);73302
SIRNAK;IDIL;SIRTKOY;DICLE MAH (SIRTKOY BELDESI);73320
SIRNAK;IDIL;SIRTKOY;FIRAT MAH (SIRTKOY BELDESI);73320
SIRNAK;MERKEZ;BALVEREN;AYDINLAR MAH (BALVEREN BELDESI);73030
SIRNAK;MERKEZ;BALVEREN;HATIPLER MAH (BALVEREN BELDESI);73030
SIRNAK;MERKEZ;BALVEREN;SAFAK MAH (BALVEREN BELDESI);73030
SIRNAK;MERKEZ;BALVEREN;YAYLA MAH (BALVEREN BELDESI);73030
SIRNAK;MERKEZ;KASRIK;BAHCELIEVLER MAH (KASRIK BELDESI);73040
SIRNAK;MERKEZ;KASRIK;BOGAZ MAH (KASRIK BELDESI);73040
SIRNAK;MERKEZ;KASRIK;YENI MAH (KASRIK BELDESI);73040
SIRNAK;MERKEZ;KUMCATI;ASAGI MAH (KUMCATI BELDESI);73050
SIRNAK;MERKEZ;KUMCATI;ATATURK MAH (KUMCATI BELDESI);73050
SIRNAK;MERKEZ;KUMCATI;CADIRLI MAH (KUMCATI BELDESI);73050
SIRNAK;MERKEZ;KUMCATI;CAVUSHAN MAH (KUMCATI BELDESI);73050
SIRNAK;MERKEZ;KUMCATI;NASIRHAN MAH (KUMCATI BELDESI);73050
SIRNAK;MERKEZ;MERKEZKOYLER;AKCAY KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;ARAKOY KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;ATBASI KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;BASAGAC KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;BELKIS MAH (ATBASI KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;CEVIZDUZU KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;CANAKLI MAH (BAGPINAR KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;CAVUSDEDE MAH (IKIZCE KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;DAGKONAK KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;GECITBOYU KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;GOZLUCE MAH (YOGURTCULAR KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;GUNEYCE KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;GUNEYCAM KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;IKIZCE KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;KAVUNCU KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;KAYABOYUN KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;KAYMAKAMCESMESI MAH (YENIASLANBASAR KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;KIZILSU KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;KOCBEYI KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;KORUKLUKAYA KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;OZVEREN MAH (YOGURTCULAR KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;SUCULAR MAH (KIRKKUYU KOYU);73002
SIRNAK;MERKEZ;MERKEZKOYLER;TOPTEPE KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;YENIASLANBASAR KOYU;73002
SIRNAK;MERKEZ;MERKEZKOYLER;YOGURTCULAR KOYU;73002
SIRNAK;MERKEZ;SIRNAK;ATATURK MAH;73100
SIRNAK;MERKEZ;SIRNAK;AYDINLIKEVLER MAH;73100
SIRNAK;MERKEZ;SIRNAK;BAHCELIEVLER MAH;73100
SIRNAK;MERKEZ;SIRNAK;CUMHURIYET MAH;73100
SIRNAK;MERKEZ;SIRNAK;DICLE MAH;73100
SIRNAK;MERKEZ;SIRNAK;GAZI PASA MAH;73100
SIRNAK;MERKEZ;SIRNAK;GUNDOGDU MAH;73100
SIRNAK;MERKEZ;SIRNAK;ISMET PASA MAH;73100
SIRNAK;MERKEZ;SIRNAK;SEHRINUH MAH;73100
SIRNAK;MERKEZ;SIRNAK;VAKIFKENT MAH;73100
SIRNAK;MERKEZ;SIRNAK;YENI MAH;73100
SIRNAK;MERKEZ;SIRNAK;YESILYURT MAH;73100
SIRNAK;SILOPI;BASVERIMLI;CUMHURIYET MAH (BASVERIMLI BELDESI);73430
SIRNAK;SILOPI;BASVERIMLI;KOPRUBASI MAH (BASVERIMLI BELDESI);73430
SIRNAK;SILOPI;CALISKAN;ATATURK MAH (CALISKAN BELDESI);73440
SIRNAK;SILOPI;CALISKAN;CUMHURIYET MAH (CALISKAN BELDESI);73440
SIRNAK;SILOPI;CALISKAN;FATIH MAH (CALISKAN BELDESI);73440
SIRNAK;SILOPI;CALISKAN;VATAN MAH (CALISKAN BELDESI);73440
SIRNAK;SILOPI;GORUMLU;BOGAZ MAH (GORUMLU BELDESI);73420
SIRNAK;SILOPI;GORUMLU;YENI MAH (GORUMLU BELDESI);73420
SIRNAK;SILOPI;GORUMLU;YOLAGIZI MAH (GORUMLU BELDESI);73420
SIRNAK;SILOPI;MERKEZKOYLER;AKSU KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;AKTEPE KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;AKYILDIZ KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;BASGOREN MAH (YOLAGZI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;BASVAN MAH (PINARONU KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;BIRLIKKOY KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;BOSTANCI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;BUGDAYLI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;CEYLAN MAH (YENIKOY KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;CARDAKLI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;CICEKLI MAH (CARDAKLI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;CIFTLIKKOY KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;CUKURCA MAH (YENIKOY KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;DAMLACA KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;DEDELER KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;DORUKLU KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;EGRIKONAK MAH (BIRLIKKOY KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;ESENLI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;GUVEN MAH (BOSTANCI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;ILICALAR MAH (CIFTLIKKOY KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;KAPILI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;KAVAKOZU KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;KAVALLI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;KOSRELI KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;MAHMUTLU KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;ORTAKOY KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;OTLUDERE MAH (MAHMUTLU KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;OVAKOY KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;OZGEN KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;PINARONU KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;RIHANI MAH (BOSTANCI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;SELCIK KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;SEYRANTEPE MAH (KAVAKOZU KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;SISLI MAH (CARDAKLI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;SEMALBEG MAH (UCAGAC KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;TASLICA MAH (UCAGAC KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;UCAGAC KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;YAMAC MAH (CARDAKLI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;YANKALE MAH (BOSTANCI KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;YENIKOY KOYU;73402
SIRNAK;SILOPI;MERKEZKOYLER;YESILYURT MAH (KAVAKOZU KOYU);73402
SIRNAK;SILOPI;MERKEZKOYLER;YOLAGZI KOYU;73402
SIRNAK;SILOPI;SILOPI;BARBAROS MAH;73400
SIRNAK;SILOPI;SILOPI;BASAK KOYU;73400
SIRNAK;SILOPI;SILOPI;BASAK MAH;73400
SIRNAK;SILOPI;SILOPI;CUDI MAH;73400
SIRNAK;SILOPI;SILOPI;CUMHURIYET MAH;73400
SIRNAK;SILOPI;SILOPI;DICLE MAH;73400
SIRNAK;SILOPI;SILOPI;KARSIYAKA MAH;73400
SIRNAK;SILOPI;SILOPI;NUH MAH;73400
SIRNAK;SILOPI;SILOPI;OFIS MAH;73400
SIRNAK;SILOPI;SILOPI;SHT. HARUN BOY MAH;73400
SIRNAK;SILOPI;SILOPI;YENISEHIR MAH;73400
SIRNAK;SILOPI;SILOPI;YESILTEPE MAH;73400
SIRNAK;ULUDERE;HILAL;GUNESLI MAH (HILAL BELDESI);73630
SIRNAK;ULUDERE;HILAL;SEHAN MAH (HILAL BELDESI);73630
SIRNAK;ULUDERE;HILAL;YILDIZ MAH (HILAL BELDESI);73630
SIRNAK;ULUDERE;MERKEZKOYLER;ANDAC KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;ASLANLI MAH (ANDAC KOYU);73602
SIRNAK;ULUDERE;MERKEZKOYLER;BAGLI KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;BAGLICA KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;BALLI KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;BULAKBASI MAH;73602
SIRNAK;ULUDERE;MERKEZKOYLER;DAGDIBI KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;GULYAZI KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;ISIKVEREN KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;INCELER KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;ORTABAG KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;ORTAKOY KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;ORTASU KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;TASDELEN KOYU;73602
SIRNAK;ULUDERE;MERKEZKOYLER;YEMISLI KOYU;73602
